playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
27212.0,Chip Holston,Male,Raw,42.0,97.5,260.0,272.5,165.0
29843.0,Daria Vakhrameeva,Female,Single-ply,15.5,59.8,167.5,145.0,115.5
17102.0,Ross Buckwalter,Male,Raw,27.5,92.85,230.0,272.5,127.5
28750.0,Neil Shah,Male,Raw,24.0,79.5,152.5,217.5,105.0
9851.0,Charlie Krause,Male,Wraps,57.0,133.81,182.5,215.0,135.0
23392.0,Corey Mueller,Female,Raw,24.5,59.9,112.5,150.0,55.0
18879.0,Nygil Chamber,Male,Raw,36.0,127.5,192.5,210.0,190.0
11443.0,Nadia Renee,Female,Raw,33.5,55.97,117.5,135.0,70.0
5992.0,Roy Hegge,Male,Raw,63.0,97.07,165.0,190.0,117.5
26525.0,Allie Perry,Female,Raw,16.5,93.0,125.0,122.5,60.0
1579.0,Logan Rogers,Male,Single-ply,18.5,92.1,285.0,287.5,172.5
19297.0,Melissa Wakefield,Female,Raw,28.0,74.5,117.5,165.0,67.5
2968.0,Xiang-Ting Fu,Male,Raw,21.5,87.3,182.5,242.5,125.0
16119.0,Jaimie Clarke,Male,Raw,31.5,57.85,85.0,160.0,97.5
22607.0,Andrey Kirindyasov,Male,Wraps,27.0,96.5,245.0,230.0,175.0
21365.0,Ali Gascoine,Female,Raw,52.5,49.9,90.0,155.5,57.5
14848.0,Arturs Paikis,Male,Raw,25.5,104.35,250.0,290.0,160.0
967.0,Anthony Diez,Male,Raw,19.0,88.6,-197.5,240.0,120.0
5547.0,Kelly Tinsman,Female,Wraps,40.0,85.8,107.5,122.5,45.0
13373.0,Denny Chung,Male,Single-ply,20.5,73.9,210.0,250.0,125.0
18143.0,Erik Røen,Male,Raw,20.5,133.71,297.5,322.5,187.5
18785.0,Jordan Leong,Male,Wraps,21.0,66.3,152.5,220.0,100.0
29185.0,Alfred Jong,Male,Raw,31.5,58.76,172.5,222.5,110.0
14802.0,Mary Giffin,Female,Raw,44.5,62.85,137.5,145.0,82.5
19784.0,Samantha Nava,Female,Raw,24.5,55.0,90.0,132.5,47.5
21129.0,Stephanie Thies,Female,Wraps,38.0,52.0,112.5,105.0,62.5
1691.0,Andreas Hjelmtveit,Male,Single-ply,31.5,110.95,395.0,375.0,235.0
11621.0,Jun Furukawa,Male,Raw,18.5,81.72,230.0,275.0,120.0
5293.0,Christian Flores,Male,Single-ply,16.5,55.9,117.5,137.5,67.5
25644.0,Alexis Snider,Female,Raw,15.5,57.9,77.5,100.0,35.0
21656.0,Franklin Leon,Male,Single-ply,33.5,59.25,280.0,235.0,177.5
13287.0,Francesco Catalano,Male,Wraps,22.0,90.0,233.6,254.01,170.1
658.0,Dallas White,Male,Raw,31.0,72.4,175.0,220.0,122.5
18523.0,Ivan Michael Legaspi,Male,Wraps,22.0,66.4,167.5,190.0,100.0
28404.0,Joseph Millslagle,Male,Raw,31.0,95.5,200.0,280.0,182.5
26137.0,Shannon Kehoe,Female,Wraps,22.0,55.8,102.5,142.5,77.5
4545.0,John Nocito,Male,Single-ply,22.0,74.0,200.0,215.0,142.5
18466.0,Jesse Shelton,Male,Raw,29.0,81.5,185.0,215.0,145.0
9037.0,An Vu,Male,Raw,18.0,59.8,105.0,142.5,72.5
10741.0,Al Serna,Male,Raw,23.0,65.23,167.5,160.0,120.0
4012.0,Andrew Loulanting,Male,Raw,20.5,101.5,207.5,255.0,132.5
19398.0,Lacey Mesley,Female,Raw,30.0,74.8,177.5,195.0,95.0
12293.0,Lincoln Grant,Male,Wraps,30.0,96.8,255.0,295.0,130.0
549.0,Rebekah Fontana,Female,Raw,18.5,50.16,77.5,100.0,40.0
19007.0,Jadynn Mendez,Male,Wraps,14.0,64.8,110.0,137.5,62.5
15879.0,Mikayla Keeley,Female,Raw,21.5,55.3,82.5,110.0,37.5
7134.0,Brian Irmiter,Male,Wraps,27.0,100.0,237.5,242.5,182.5
3131.0,Alina Chashchyna,Female,Raw,14.5,42.76,85.0,110.0,50.0
15970.0,Lindsey Pennel,Female,Single-ply,16.5,50.85,97.5,113.4,45.4
6626.0,Brandon Davis,Male,Raw,17.0,100.0,142.88,183.7,111.13
7513.0,Kaci Rael,Female,Single-ply,14.5,88.8,115.0,117.5,65.0
14216.0,Ken Alexander,Male,Raw,58.0,80.8,137.5,165.0,75.0
6639.0,Clancy Jones,Male,Raw,30.5,136.3,190.0,240.0,162.5
15218.0,Collin Wilson,Male,Raw,17.0,134.1,195.0,222.5,125.0
21166.0,Juliana Mazzeo,Female,Raw,21.5,69.2,112.5,127.5,62.5
14711.0,Kevin Koch,Male,Single-ply,35.5,160.8,370.0,290.0,352.5
12499.0,Josh Ballou,Male,Raw,36.5,101.8,197.5,220.0,160.0
8903.0,Andrew Shuman,Male,Raw,15.0,88.3,155.0,187.5,90.0
26850.0,Andrew Syvertsen,Male,Wraps,20.0,86.2,175.0,202.5,97.5
21076.0,Aleksandr Kozhevnikov,Male,Wraps,24.0,108.5,250.0,240.0,190.0
27537.0,Sarah Houhoulis,Female,Raw,24.5,63.3,130.0,140.0,82.5
12801.0,Matt Middleton,Male,Wraps,29.0,102.6,302.5,300.0,202.5
12104.0,Nate Bush,Male,Raw,19.5,102.9,220.0,272.5,132.5
6532.0,Liz Gasca,Female,Raw,26.0,63.8,95.0,107.5,47.5
26740.0,Henrique Sinihur,Male,Raw,22.5,119.34,285.0,285.0,167.5
17423.0,Grace Matthews,Female,Wraps,16.0,67.0,127.5,115.0,70.0
2167.0,Priscilla Ribic,Female,Single-ply,42.5,71.86,225.0,248.0,145.0
6345.0,Gayla Channel,Female,Raw,54.0,47.99,80.0,122.5,46.0
14946.0,Amanda Johnson,Female,Raw,31.5,89.7,117.5,137.5,55.0
20032.0,RB Hayes,Male,Raw,36.0,120.0,225.0,240.0,125.0
26676.0,Courtney Pascoe,Female,Raw,36.5,71.9,110.0,137.5,60.0
28379.0,Edith Guennec,Female,Raw,59.5,54.52,110.0,150.5,55.0
24576.0,Jeanne Hardy,Female,Wraps,43.0,113.5,142.5,137.5,90.0
29870.0,Maria Gudsteinsdottir,Female,Single-ply,43.5,70.8,180.0,182.5,105.0
28256.0,Lyndall Vile,Female,Wraps,29.0,76.4,207.5,210.0,105.0
19213.0,Odell Manuel,Male,Wraps,37.0,150.9,430.0,400.0,245.0
2624.0,Kathy Tran,Female,Raw,21.0,54.8,92.5,112.5,47.5
11526.0,Celeste Ramazani,Female,Multi-ply,32.0,70.03,113.4,129.27,49.9
29381.0,Mark Chieco,Male,Raw,38.0,98.4,260.0,250.0,222.5
10971.0,Kyle DePew,Male,Raw,16.0,110.0,155.0,205.0,105.0
23613.0,Kara Schmidt,Female,Raw,39.0,74.6,117.5,127.5,62.5
17341.0,Andrew Parsons,Male,Wraps,26.0,89.5,255.0,272.5,171.0
8603.0,John Roy,Male,Raw,32.5,90.6,170.0,205.0,122.5
15709.0,Elena Hernandez,Female,Raw,14.5,67.7,105.0,135.0,50.0
28512.0,Jenna Marcinkowski,Female,Wraps,22.0,80.15,150.0,165.0,85.0
21150.0,Eva Whittimore,Female,Wraps,36.0,59.1,117.5,157.5,75.0
26791.0,Katrina McIntosh,Female,Raw,49.5,81.5,125.0,145.0,55.0
22600.0,Georgia Gillie,Female,Raw,30.5,102.9,115.0,122.5,70.0
22004.0,Joseph Gast,Male,Raw,22.0,80.5,147.5,227.5,100.0
5207.0,Russell Clark,Male,Single-ply,53.5,91.9,280.0,282.5,190.0
23268.0,Brad Cikana,Male,Single-ply,30.0,135.62,282.5,255.0,252.5
18698.0,Clifton Braun,Male,Wraps,28.0,111.67,160.0,175.0,90.0
6969.0,Sergey Gladkikh,Male,Single-ply,19.5,66.8,290.0,280.0,195.0
12139.0,Davy Capriles,Male,Wraps,18.0,107.2,245.0,230.0,185.0
20741.0,Mihir Kamani,Male,Raw,23.0,97.4,212.5,275.0,142.5
10952.0,Jessica Saywell,Female,Raw,25.5,77.0,137.5,177.5,85.0
26477.0,Brett Carruthers,Male,Wraps,29.0,80.3,195.0,220.0,125.0
8654.0,Fabian Oseguera,Male,Wraps,17.0,90.08,120.0,150.0,102.5
11942.0,Nicholas Griepentrog,Male,Raw,38.5,152.65,230.0,232.5,140.0
14332.0,Tom Kane,Male,Wraps,27.0,118.2,310.0,305.0,182.5
21647.0,Jason Sickels,Male,Raw,19.5,100.7,240.0,225.0,160.0
17804.0,Joe Kelty,Male,Raw,56.0,86.9,150.0,162.5,97.5
20770.0,Thomas Arrington,Male,Single-ply,75.0,112.3,185.0,182.5,142.5
11297.0,Spencer Westwood,Male,Multi-ply,28.0,74.93,-322.5,250.0,185.0
28274.0,Christian Kennedy,Male,Raw,28.5,118.35,217.5,245.0,120.0
4496.0,David Brekke,Male,Single-ply,42.0,79.92,142.5,190.0,105.0
4307.0,Paulina Castaneda,Female,Wraps,19.0,54.8,105.0,130.0,55.0
3520.0,Irina Minikhanova,Female,Raw,19.5,61.25,120.0,127.5,70.0
20945.0,Dawson Hall,Male,Raw,22.5,119.8,257.5,285.0,167.5
29662.0,Jason Cacho,Male,Raw,21.5,65.7,105.0,175.0,80.0
15603.0,Tavita Lipine,Male,Raw,59.5,109.1,300.0,280.0,160.0
18584.0,Tyla Hughes,Female,Single-ply,23.5,59.6,115.0,117.5,65.0
19823.0,Ashley Orth,Female,Wraps,22.0,59.28,97.5,127.5,62.5
29809.0,Sandy Edwards,Female,Raw,24.0,88.1,100.0,127.5,50.0
2078.0,Tyler Trent,Male,Wraps,21.0,81.74,182.5,212.5,137.5
27795.0,Mike Effner,Male,Raw,31.5,91.69,210.0,230.0,172.5
8468.0,Kloie Doublin,Female,Raw,17.5,71.19,168.5,200.5,107.5
2183.0,Aderire Fakorede,Male,Raw,20.0,123.8,27.5,287.5,162.5
2675.0,Ian Henderson,Male,Wraps,26.0,98.7,250.0,245.0,150.0
2391.0,Justin Hunter,Male,Wraps,28.0,89.6,225.0,300.0,152.5
10791.0,Nick Cambero,Male,Raw,25.0,78.11,220.0,240.0,142.5
2522.0,Melis Papila,Female,Raw,28.5,61.12,122.5,152.5,62.5
23021.0,Channing Doyle,Male,Wraps,27.0,94.62,285.0,305.0,172.5
7476.0,Taylor Kearns,Female,Raw,15.0,57.9,80.0,107.5,47.5
25878.0,James Frecklington,Male,Raw,21.5,91.44,230.0,275.0,137.5
24383.0,Natalie Osburn,Female,Raw,38.0,79.6,115.0,127.5,50.0
7740.0,Joseph Williams,Male,Raw,31.0,95.4,205.0,272.5,152.5
19780.0,Tim Mugglestone,Male,Raw,25.5,91.1,197.5,217.5,117.5
15634.0,Ron Pagal,Male,Single-ply,67.0,105.32,210.0,210.0,160.0
21937.0,Jade Dickens,Female,Raw,42.5,110.5,175.0,170.0,122.5
9050.0,Mathew Gorle,Male,Wraps,24.0,82.4,177.5,187.5,112.5
17808.0,Briana Duval,Female,Raw,26.5,56.1,127.5,150.0,67.5
19848.0,Mandy Lewis,Female,Raw,35.0,74.0,137.5,157.5,70.0
1222.0,Daryl Carlin,Male,Raw,15.0,90.0,142.88,183.7,131.54
28796.0,Kate Hart,Female,Wraps,21.0,74.5,157.5,167.5,85.0
15469.0,Mike Knickrehm,Male,Raw,61.0,130.2,92.5,152.5,80.0
11230.0,Dawn Bogart,Female,Wraps,42.0,58.97,136.08,158.76,92.99
12896.0,Nesi Laukau,Female,Raw,21.5,70.95,142.5,150.0,80.0
2154.0,Thad Harless,Male,Wraps,40.0,133.9,322.5,277.5,205.0
7259.0,Michael Polis,Male,Wraps,23.0,73.39,151.95,192.78,127.01
29198.0,Danielle Crain,Female,Raw,28.5,108.3,62.5,112.5,65.0
2298.0,Nicolas Skaarup,Male,Raw,26.5,119.0,255.0,275.0,195.0
10031.0,Jasmine Saenz,Female,Raw,25.0,59.7,135.0,142.5,65.0
1803.0,Manjot Jassal,Male,Raw,19.5,92.2,172.5,230.0,105.0
8977.0,Cayley McClean,Female,Raw,22.5,80.6,145.0,182.5,77.5
8350.0,Justin Graalfs,Male,Multi-ply,33.0,120.38,477.5,350.0,317.5
11060.0,Sukh-Ochir Yura,Male,Raw,46.5,92.54,205.0,262.5,60.0
16658.0,Greg Norby,Male,Wraps,22.0,80.4,260.0,242.5,170.0
20661.0,Alex Berg,Male,Raw,20.0,59.6,165.0,190.0,120.0
26827.0,Derek Dickinson,Male,Raw,28.0,98.93,265.0,297.5,195.0
19134.0,Chris Boette,Male,Raw,34.0,86.7,155.0,185.0,92.5
22655.0,Candace Lord,Female,Raw,32.5,64.7,120.0,145.0,70.0
15101.0,Erik Zepeda,Male,Raw,18.0,63.28,107.5,140.0,90.0
8899.0,Brad Kretch,Male,Wraps,58.0,122.79,257.5,292.5,117.5
6728.0,Joshua Masterson,Male,Raw,23.0,150.6,240.0,265.0,160.0
15427.0,Raynie Exum,Female,Single-ply,19.5,80.8,65.0,117.5,57.5
14731.0,Adam Beck,Male,Raw,19.5,63.9,160.0,175.0,95.0
22884.0,Mia Kukkonen,Female,Wraps,43.0,58.0,115.0,135.0,60.0
25459.0,Cyndi Ambert,Female,Raw,44.0,58.24,127.5,122.5,80.0
9724.0,Mike Tiktinsky,Male,Raw,68.0,86.9,117.5,137.5,95.0
22938.0,Noah Ancheta,Male,Raw,23.0,66.1,205.0,240.0,147.5
16306.0,Shelby Horton,Female,Raw,25.5,61.0,100.0,125.0,52.5
205.0,Jan Bast,Male,Single-ply,35.5,91.99,315.0,300.0,270.0
9026.0,Dustine Stevens,Female,Wraps,44.0,85.0,105.0,145.0,75.0
27159.0,Josh Felix,Male,Wraps,30.0,87.1,182.5,235.0,117.5
10163.0,Lauren Croft,Female,Raw,27.5,61.25,100.0,105.0,65.0
28137.0,Jonathan Allen,Male,Raw,24.5,80.0,132.5,167.5,92.5
16238.0,Karina Mariscal,Female,Raw,23.0,55.6,82.5,105.0,45.0
24068.0,Drew Detmers,Male,Wraps,24.0,132.1,237.5,272.5,130.0
13423.0,Michael Butler,Male,Wraps,21.0,98.07,210.0,230.0,137.5
10869.0,Dillion Bibo,Male,Wraps,22.0,96.8,250.0,287.5,152.5
3538.0,Amber Joy,Female,Raw,39.5,56.3,82.5,102.5,57.5
20265.0,Elizabeth Disney,Female,Raw,26.0,57.1,107.5,125.0,50.0
18907.0,Peter Vestas,Male,Wraps,19.0,73.2,132.5,167.5,92.5
16224.0,Cassy Krause,Female,Wraps,57.0,65.59,82.5,125.0,50.0
12267.0,Luke Dreier,Male,Wraps,30.0,119.4,300.0,330.0,187.5
958.0,Jean-Paul Belmas,Male,Raw,64.5,98.35,200.0,200.0,100.0
5701.0,Jared Theriault,Male,Raw,22.5,79.12,190.0,212.5,132.5
15354.0,David Decouleur,Male,Raw,43.5,81.6,215.0,265.0,125.0
1005.0,Aixa Roche,Female,Raw,44.5,71.16,117.5,137.5,67.5
20697.0,Matthew Treherne,Male,Raw,27.5,91.38,270.0,312.5,165.0
14682.0,Josh Goodman,Male,Raw,36.0,108.86,183.7,226.8,145.15
24872.0,Janeth Garcia,Female,Raw,22.5,72.3,85.0,120.0,50.0
18500.0,Aaron Morekin,Male,Raw,22.0,81.47,142.88,163.29,113.4
2771.0,Teresa Dinh,Female,Raw,22.0,65.4,90.0,137.5,55.0
109.0,Kimberly Daorerk,Female,Wraps,31.0,60.0,120.0,162.5,67.5
6800.0,Ville Suominen,Male,Wraps,34.0,107.9,330.0,320.0,185.0
21819.0,Rafael González,Male,Raw,18.5,88.27,202.5,225.0,142.5
15478.0,Amanda Lee,Female,Wraps,14.0,61.2,67.5,95.0,37.5
12099.0,Joseph Craft,Male,Raw,27.0,119.5,257.5,255.0,197.5
18996.0,Brodie Besler,Male,Raw,18.5,147.1,260.0,240.0,145.0
23578.0,Kristi Cloud,Female,Raw,46.0,57.88,47.5,92.5,25.0
20398.0,Ann Whitmarsh,Female,Raw,62.5,56.68,77.5,102.5,37.5
26077.0,Kimberly Mills,Female,Wraps,40.0,104.6,147.5,170.0,67.5
19379.0,Megan Tang,Female,Raw,20.0,51.2,105.0,145.0,57.5
24571.0,Jervis Penn,Male,Raw,46.0,134.68,155.0,227.5,155.0
8109.0,Kevin Chou,Male,Raw,23.0,93.6,260.0,265.0,152.5
2339.0,Chance Cianciola,Male,Raw,30.0,80.9,182.5,240.0,137.5
9508.0,Frankie Murrieta,Male,Wraps,34.0,66.86,182.5,215.0,132.5
23755.0,Parker Duckworth,Male,Raw,27.0,73.3,165.0,187.5,100.0
20242.0,Nina Dilorenzo,Female,Raw,26.0,65.4,110.0,125.0,50.0
29372.0,Sergio Guevara,Male,Raw,21.0,92.7,147.5,220.0,107.5
9332.0,Jean-Luc Collart,Male,Single-ply,52.5,118.95,350.0,295.0,220.0
19135.0,Zach Roberts,Male,Raw,29.0,82.37,155.0,195.0,120.0
9498.0,Samuel Johnson,Male,Single-ply,21.5,102.8,235.0,240.0,167.5
25453.0,Cesar Galvan,Male,Raw,29.0,73.0,135.0,185.0,92.5
4197.0,Vanessa Hearn,Female,Wraps,30.0,100.79,167.5,220.0,92.5
19651.0,Zdeno Briš,Male,Wraps,23.0,73.95,180.0,220.0,127.5
8117.0,Cesar Trinidad,Male,Raw,23.0,66.7,137.5,175.0,90.0
29659.0,Jonathan Mead,Male,Raw,19.5,100.03,237.5,260.0,142.5
10852.0,Massimiliano Buccioni,Male,Single-ply,39.5,82.67,305.0,290.0,187.5
4045.0,Izzy Greenblatt,Female,Raw,20.5,82.3,127.5,157.5,60.0
24525.0,Juan Sanchez,Male,Raw,25.5,74.0,190.0,227.5,122.5
14803.0,Zachary Rollar,Male,Raw,21.5,80.0,175.0,212.5,120.0
8066.0,Donald Rogers,Male,Raw,24.5,92.1,247.5,305.0,150.0
19910.0,Ja'Nae Shelton,Female,Raw,26.5,128.8,137.5,145.0,60.0
24319.0,Cayte Bona AZ,Female,Single-ply,26.0,66.1,152.5,157.5,110.0
22729.0,Anne Hoffman,Female,Raw,55.5,53.8,97.5,120.0,52.5
24151.0,Yifan Yang,Female,Single-ply,24.0,59.45,95.0,130.0,52.5
14709.0,Quinton Bagayas,Male,Single-ply,29.0,107.2,287.5,255.0,170.0
27957.0,Colleen Castillo,Female,Raw,21.0,85.1,110.0,140.0,87.5
21617.0,Saeid Sharifisedeh,Male,Raw,28.5,82.1,240.0,255.0,167.5
15400.0,Steve Jellett,Male,Wraps,27.0,89.5,240.0,255.0,135.0
1476.0,Jeny Francisco,Female,Wraps,29.0,73.48,107.5,132.5,55.0
