date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2019-06-22 08:36:19.870016,23.77576416567278,1.1593794959087624,1,0,1.6043710730845848,0,1216.441479155177,858.5028960413239
2019-06-23 08:36:19.870014,25.06293881250646,0.5407418134964102,1,0,2.646242194470884,0,1173.3960215114323,1216.441479155177
2019-06-24 08:36:19.870012,20.891628113637136,0.09997056504699159,0,0,2.086813707681629,0,787.8068840296544,1173.3960215114323
2019-06-25 08:36:19.870010,21.808027203341148,4.490515829914225,0,0,2.90228100514361,0,845.0919387629797,787.8068840296544
2019-06-26 08:36:19.870008,31.650026074238045,3.4052547208389723,0,0,1.9886997286954768,0,947.3612574999141,845.0919387629797
2019-06-27 08:36:19.870006,23.442156866489093,0.7099771628080596,0,0,0.8721362390306879,0,958.6923980399732,947.3612574999141
2019-06-28 08:36:19.870004,22.11474316511455,3.7831410212684133,0,0,1.0592788992616193,0,948.9130544887377,958.6923980399732
2019-06-29 08:36:19.870003,18.33262084556379,1.7526858485335053,1,0,2.350600560119811,0,1193.7659315211768,948.9130544887377
2019-06-30 08:36:19.870001,24.563573637241845,2.3427665170429397,1,0,0.8403935501128058,0,1347.834761456134,1193.7659315211768
2019-07-01 08:36:19.869999,26.984205410668782,1.1102819375308095,0,0,0.5861968891571887,1,1238.4209604209452,1347.834761456134
2019-07-02 08:36:19.869997,23.61633127755025,2.9303928919280464,0,0,2.2717360291440687,0,976.5380682641996,1238.4209604209452
2019-07-03 08:36:19.869995,32.81716922729751,3.5806463926837733,0,0,1.3763631784606432,0,885.3462410563732,976.5380682641996
2019-07-04 08:36:19.869993,29.556262978324593,3.01517959010067,0,0,2.18942763610486,0,959.5833316500054,885.3462410563732
2019-07-05 08:36:19.869991,27.76916518033987,3.3871715195534287,0,0,1.6970282703101633,0,876.4711655073462,959.5833316500054
2019-07-06 08:36:19.869990,12.301491095815155,1.0483827131304995,1,0,1.9890663736276397,0,1274.8737640646289,876.4711655073462
2019-07-07 08:36:19.869988,33.80621045542813,7.211246900828271,1,0,2.583537791055962,0,1183.8643617270434,1274.8737640646289
2019-07-08 08:36:19.869986,15.588290478749924,1.8790020287118236,0,0,0.6257818494339111,0,989.3698149512206,1183.8643617270434
2019-07-09 08:36:19.869984,11.651328957685699,0.47217844855402485,0,1,2.3808830422091023,0,873.0364258621513,989.3698149512206
2019-07-10 08:36:19.869982,11.607180264588784,7.8299087335393525,0,0,1.7717112639009205,0,894.2303119233028,873.0364258621513
2019-07-11 08:36:19.869980,22.133972898949523,0.004335580664624217,0,0,1.1624247572176625,1,1089.8372645389761,894.2303119233028
2019-07-12 08:36:19.869979,10.37945808550067,1.5231257629417347,0,0,1.9278342644317719,1,1084.879249975047,1089.8372645389761
2019-07-13 08:36:19.869977,25.88513582789545,10.091787210769818,1,0,2.3421151967312617,0,1125.6353293202692,1084.879249975047
2019-07-14 08:36:19.869975,26.335592916355264,6.804154400235881,1,0,2.856814753991959,1,1318.4237414702377,1125.6353293202692
2019-07-15 08:36:19.869973,29.189758591167298,1.556056892581674,0,0,1.100814113141729,0,934.7856351036812,1318.4237414702377
2019-07-16 08:36:19.869967,16.233554012063674,3.590214925522341,0,0,1.1846731742349643,0,906.9161643983158,934.7856351036812
2019-07-17 08:36:19.869966,13.86909015368789,0.9722625844352982,0,1,1.9167352787905325,0,891.8263110888203,906.9161643983158
2019-07-18 08:36:19.869964,32.61322934597155,1.9007098506658984,0,1,1.0052560380814812,0,912.6684149771486,891.8263110888203
2019-07-19 08:36:19.869962,19.137028311930443,2.3171432817038435,0,0,0.7499528641176296,1,1211.801782622653,912.6684149771486
2019-07-20 08:36:19.869960,24.510432988677124,0.6658601902016087,1,0,2.0328469787951358,0,1187.4232987099726,1211.801782622653
2019-07-21 08:36:19.869958,22.363925522115803,3.7760622187473865,1,0,2.1518016069699035,0,1302.8782645297301,1187.4232987099726
2019-07-22 08:36:19.869956,30.615234047644265,0.6412034144007599,0,0,1.891863500799197,1,1188.631774816916,1302.8782645297301
2019-07-23 08:36:19.869954,22.577278117642532,2.3078661537440546,0,0,0.5823664828077151,0,914.6768905378863,1188.631774816916
2019-07-24 08:36:19.869952,26.771346242492438,16.026046837376892,0,0,0.7074869975520255,0,889.5544458394893,914.6768905378863
2019-07-25 08:36:19.869950,21.151108457479502,5.424461813647739,0,0,1.7150310543612088,0,953.6295540999791,889.5544458394893
2019-07-26 08:36:19.869949,11.258523067526665,3.026642235239132,0,0,1.1594625850585278,0,1043.077047897961,953.6295540999791
2019-07-27 08:36:19.869947,29.628837296317666,0.11193725535730364,1,0,2.9211464666497378,1,1398.1946694040005,1043.077047897961
2019-07-28 08:36:19.869945,34.429233249851194,12.176068853448612,1,0,2.737663877931803,1,1348.615252188104,1398.1946694040005
2019-07-29 08:36:19.869943,13.2375456619273,0.7138864875674098,0,0,1.1734129646401334,0,920.6984717050802,1348.615252188104
2019-07-30 08:36:19.869941,10.632952479377144,0.5861484691769502,0,0,1.9691938695848124,0,924.92522351834,920.6984717050802
2019-07-31 08:36:19.869939,25.32274795589001,1.5363254238327195,0,0,1.1430654105136426,1,1075.9129908918242,924.92522351834
2019-08-01 08:36:19.869937,10.92079474955222,1.1562779765259543,0,0,0.8593695901210427,0,1026.5125460160373,1075.9129908918242
2019-08-02 08:36:19.869935,31.979138487747246,12.135420749799458,0,1,2.8810079248783156,0,878.8197564088832,1026.5125460160373
2019-08-03 08:36:19.869933,33.0130664046952,1.1473778912472603,1,0,2.7613285813326147,1,1400.4629833814427,878.8197564088832
2019-08-04 08:36:19.869932,30.411808112353285,4.754237137470772,1,0,1.5475211320696487,0,1275.461230863206,1400.4629833814427
2019-08-05 08:36:19.869930,23.971565217583112,7.039421555499795,0,0,1.0183852551203463,0,943.7926565607764,1275.461230863206
2019-08-06 08:36:19.869928,15.230447783067172,1.438577547286755,0,0,2.8694113617099295,0,921.872047261895,943.7926565607764
2019-08-07 08:36:19.869926,25.813047670772495,3.703488877547672,0,0,1.0288838754872816,0,987.981504297167,921.872047261895
2019-08-08 08:36:19.869924,15.411269073238861,3.0734124338974023,0,0,0.6677178342374495,0,909.8051315831073,987.981504297167
2019-08-09 08:36:19.869922,16.055031193196072,18.05938562491021,0,0,2.770917433257609,0,813.6451694574648,909.8051315831073
2019-08-10 08:36:19.869920,17.84403336185514,13.8095632955214,1,0,1.4883393897659931,0,1161.0325096447602,813.6451694574648
2019-08-11 08:36:19.869919,10.997328360162308,7.22487935894177,1,0,2.100870594756201,1,1426.3334275317231,1161.0325096447602
2019-08-12 08:36:19.869917,23.938396800136474,11.535391575951778,0,0,2.3359192402664695,0,866.2719553596024,1426.3334275317231
2019-08-13 08:36:19.869915,23.684968611981347,2.9240008438936345,0,0,1.987208161241955,1,1129.9335887257907,866.2719553596024
2019-08-14 08:36:19.869913,14.43116012323845,2.6112938837223023,0,0,2.5291287841723205,1,1118.625703081499,1129.9335887257907
2019-08-15 08:36:19.869911,16.96015765395147,2.816981130045642,0,0,1.6493015335609444,1,1069.243336457315,1118.625703081499
2019-08-16 08:36:19.869909,13.19727350639349,5.381096986244796,0,0,1.6750458012878884,0,865.4910340054039,1069.243336457315
2019-08-17 08:36:19.869907,18.744782730137622,16.12152659531356,1,0,1.1491301050179599,0,1199.164339719267,865.4910340054039
2019-08-18 08:36:19.869905,10.625317247956971,2.316745116455518,1,0,1.4092269778185638,1,1511.3327772956345,1199.164339719267
2019-08-19 08:36:19.869904,21.763093630039833,4.478389177267626,0,0,2.3961138936430504,0,859.1280231329051,1511.3327772956345
2019-08-20 08:36:19.869902,24.921673450585423,3.1220719162768455,0,0,1.4312767597721598,0,918.9071818078148,859.1280231329051
2019-08-21 08:36:19.869900,18.94349133419194,6.0459030690079825,0,0,1.3745918692496817,0,880.3147521986936,918.9071818078148
2019-08-22 08:36:19.869898,17.913604415832367,1.2707167002138386,0,0,2.703184084207411,0,925.9051520676902,880.3147521986936
2019-08-23 08:36:19.869896,19.020793913214007,4.091829691747643,0,0,2.2248959217785647,0,914.5625998436581,925.9051520676902
2019-08-24 08:36:19.869894,15.3861851118143,0.8836022601573401,1,0,2.2515417347002034,0,1158.5943938367473,914.5625998436581
2019-08-25 08:36:19.869892,32.7751465421171,7.979072495609946,1,1,0.9852331127605158,0,1240.903224803873,1158.5943938367473
2019-08-26 08:36:19.869890,12.067055264456702,5.754650605720806,0,0,1.9179538562681446,1,1115.4647601942352,1240.903224803873
2019-08-27 08:36:19.869888,21.531429107907233,1.441779941690835,0,0,1.3244368598787348,0,855.1912592957823,1115.4647601942352
2019-08-28 08:36:19.869886,21.664543729980238,3.7816400856440175,0,0,0.5813211902054343,0,1038.6184562400745,855.1912592957823
2019-08-29 08:36:19.869884,15.08654578804494,0.1628956438372797,0,0,1.153432301378284,0,880.5398660687056,1038.6184562400745
2019-08-30 08:36:19.869883,20.626658114450166,6.6261428494578745,0,0,1.0948534182855294,0,969.8637500515566,880.5398660687056
2019-08-31 08:36:19.869881,21.422700576276164,1.3847180664707315,1,0,1.8533725306598527,1,1374.7261908386868,969.8637500515566
2019-09-01 08:36:19.869879,22.839119603637062,3.7036549359899267,1,0,1.6944878799949168,1,1477.4318597218733,1374.7261908386868
2019-09-02 08:36:19.869877,30.488835035225804,0.8386913420970009,0,0,2.944429551849581,0,800.760804682917,1477.4318597218733
2019-09-03 08:36:19.869875,31.014553019754942,2.3241036607422054,0,0,1.2509684502685317,0,1053.5319233624655,800.760804682917
2019-09-04 08:36:19.869873,28.38746612776806,10.267155703817803,0,0,2.744177444169318,0,790.5609019064411,1053.5319233624655
2019-09-05 08:36:19.869871,20.938452266997576,6.316002489902262,0,0,1.9434956373416212,0,885.1815977284156,790.5609019064411
2019-09-06 08:36:19.869869,17.967367385547384,9.026996252516083,0,0,1.2439992831202282,0,1017.6066303833638,885.1815977284156
2019-09-07 08:36:19.869867,15.497828318359074,0.2162084494498177,1,0,1.5122129859914042,0,1293.4097454329633,1017.6066303833638
2019-09-08 08:36:19.869865,10.761733503766798,1.5060989352072542,1,0,1.1397309141449785,0,1170.5500704741557,1293.4097454329633
2019-09-09 08:36:19.869864,21.648289309617322,1.672819406822906,0,0,0.8614022573943728,0,901.6502593634813,1170.5500704741557
2019-09-10 08:36:19.869862,15.376354483018883,9.50159241988065,0,0,1.2200490281324372,0,924.5771249646185,901.6502593634813
2019-09-11 08:36:19.869860,10.014829532619801,5.961707201855097,0,0,0.562094725743281,0,926.7827878805087,924.5771249646185
2019-09-12 08:36:19.869858,29.615191745906937,4.433355771332415,0,0,2.9417602954894257,0,803.2351687454953,926.7827878805087
2019-09-13 08:36:19.869856,22.47758486711342,3.1047160041913457,0,0,2.0558053343181566,0,842.8630581055648,803.2351687454953
2019-09-14 08:36:19.869854,10.191715361143496,5.863068394093495,1,0,2.5490839804027394,0,1221.7823565841807,842.8630581055648
2019-09-15 08:36:19.869852,20.607495369789675,10.022555176572428,1,0,0.7604690932160977,0,1265.465312939554,1221.7823565841807
2019-09-16 08:36:19.869850,12.1248897817431,12.068134464552527,0,0,1.8969765779110732,1,1071.8183048977792,1265.465312939554
2019-09-17 08:36:19.869848,23.594121243075794,2.8065786335119096,0,0,2.9918049147313606,0,850.1875161039442,1071.8183048977792
2019-09-18 08:36:19.869847,27.523592715724572,4.708731430521106,0,0,1.8555960297959282,0,895.0097302335842,850.1875161039442
2019-09-19 08:36:19.869845,19.791457400303663,5.284136837535794,0,1,2.1842581639782948,0,915.4645000665586,895.0097302335842
2019-09-20 08:36:19.869843,23.126894469879268,1.3399098947819224,0,1,2.8590845556515863,0,810.1508931562389,915.4645000665586
2019-09-21 08:36:19.869841,13.18722205289915,1.4158099099405415,1,0,1.735856583763208,0,1282.5576857636095,810.1508931562389
2019-09-22 08:36:19.869839,32.86277254054261,12.465162262054822,1,0,2.5709786966057098,1,1320.298860027775,1282.5576857636095
2019-09-23 08:36:19.869837,32.21784582350726,2.009867765791666,0,0,1.4135358337367032,0,879.2811522234388,1320.298860027775
2019-09-24 08:36:19.869836,24.844697840399718,2.913810201471205,0,0,1.4202340802685387,0,906.1925271515735,879.2811522234388
2019-09-25 08:36:19.869834,25.22739300076264,0.017568177113476635,0,1,2.5818162452345703,0,922.8434175953236,906.1925271515735
2019-09-26 08:36:19.869832,19.025181779849248,1.6113878684018585,0,0,2.5137108719212646,0,926.6481345044724,922.8434175953236
2019-09-27 08:36:19.869830,25.908731930876137,3.98778018102041,0,0,2.3219594357306184,0,892.4787725676028,926.6481345044724
2019-09-28 08:36:19.869828,10.648730031596983,0.8892131788597545,1,0,2.6922179122508365,0,1224.4411028151367,892.4787725676028
2019-09-29 08:36:19.869826,13.916972254816494,11.255145361252566,1,0,2.5268903216144705,0,1248.6254669736172,1224.4411028151367
2019-09-30 08:36:19.869824,13.322772884061962,3.117020267572631,0,0,2.2763897595110487,0,903.613306626026,1248.6254669736172
2019-10-01 08:36:19.869823,31.960398104621852,5.194936001003921,0,0,0.7870816268380524,1,1145.4133784466292,903.613306626026
2019-10-02 08:36:19.869821,27.745310868347556,6.875706540671109,0,0,1.6490379365452834,1,1163.2788559072214,1145.4133784466292
2019-10-03 08:36:19.869819,29.5356010388294,3.038207595810853,0,0,2.7926444209010364,1,1074.2740545525546,1163.2788559072214
2019-10-04 08:36:19.869817,10.104568960066038,0.39809084903933445,0,0,2.0758274353785047,1,1010.2661370081406,1074.2740545525546
2019-10-05 08:36:19.869815,20.318339061146673,3.9060824901846396,1,0,1.4387857767792083,1,1476.078656573316,1010.2661370081406
2019-10-06 08:36:19.869814,10.665509199186829,13.252140440981528,1,0,2.8718376642088286,1,1441.3922730541503,1476.078656573316
2019-10-07 08:36:19.869812,16.036833540976254,1.9398297631783863,0,0,2.696088379923711,1,985.4792692390895,1441.3922730541503
2019-10-08 08:36:19.869809,19.92590245310935,1.0722836474254354,0,0,0.6443049412958054,1,1135.7755318231218,985.4792692390895
2019-10-09 08:36:19.869803,25.80207309017491,1.6995039724880634,0,0,1.8992374604579134,1,1093.9996475344155,1135.7755318231218
2019-10-10 08:36:19.869801,20.94132691830786,12.85249683622369,0,0,2.7721052425598645,1,944.3848658262231,1093.9996475344155
2019-10-11 08:36:19.869799,25.72897297076716,5.78587515531493,0,0,0.6761246220594949,1,1152.645384013257,944.3848658262231
2019-10-12 08:36:19.869798,22.61918555812303,5.00983806268625,1,0,2.8347332072448728,1,1378.1098724000726,1152.645384013257
2019-10-13 08:36:19.869796,23.29153787550105,0.9901231519798814,1,0,1.9809490840452466,1,1350.432401981728,1378.1098724000726
2019-10-14 08:36:19.869794,21.708940966306812,6.608903055633769,0,0,1.3375447954312083,1,1149.0172992104453,1350.432401981728
2019-10-15 08:36:19.869792,23.851905802086076,6.186600890048525,0,0,2.9812220540084926,1,1001.7074678527185,1149.0172992104453
2019-10-16 08:36:19.869790,17.221157212954072,7.767986203380639,0,0,2.3518659748950816,1,1096.2500345578799,1001.7074678527185
2019-10-17 08:36:19.869789,29.608416737450373,0.8340733440760191,0,0,1.6035358155832649,1,1093.7050557257894,1096.2500345578799
2019-10-18 08:36:19.869787,23.260193004956754,4.785043087567341,0,0,2.747658346658404,1,1063.7424527536325,1093.7050557257894
2019-10-19 08:36:19.869785,24.40929613117146,3.1242179651111766,1,0,0.587107862551319,1,1481.011497373102,1063.7424527536325
2019-10-20 08:36:19.869783,30.530803349700026,11.186818020240754,1,0,0.5160289597905258,1,1527.8209548791,1481.011497373102
2019-10-21 08:36:19.869781,27.038558704621394,0.23535283871176155,0,0,2.213344746815715,1,1063.8185021346603,1527.8209548791
2019-10-22 08:36:19.869780,21.615994290001442,8.141360477206542,0,0,1.8216227481865617,1,1028.9801125527276,1063.8185021346603
2019-10-23 08:36:19.869778,18.519939196918287,2.529419252444658,0,0,1.9900851894769929,1,1143.7281277611376,1028.9801125527276
2019-10-24 08:36:19.869776,19.70269802409669,0.7237387860171028,0,0,1.4394762619192072,1,1123.759777002598,1143.7281277611376
2019-10-25 08:36:19.869775,32.81302826721009,0.5288180702040505,0,0,2.9114980226629843,1,1054.7977719852029,1123.759777002598
2019-10-26 08:36:19.869773,13.758642307267884,1.8483940338051594,1,0,0.9721458109266051,1,1432.8703920673568,1054.7977719852029
2019-10-27 08:36:19.869771,24.392028166100676,0.21605403099120257,1,0,2.1753526696562973,1,1399.2666459814939,1432.8703920673568
2019-10-28 08:36:19.869769,14.004719770722183,4.236190992752455,0,0,2.2711887255952203,1,1071.218995042589,1399.2666459814939
2019-10-29 08:36:19.869768,22.961664954831846,4.294472917675226,0,0,0.6520663980398164,1,1162.5443429073946,1071.218995042589
2019-10-30 08:36:19.869766,23.355965141771094,3.227272971127919,0,0,0.7858841489328664,1,1135.9065794391677,1162.5443429073946
2019-10-31 08:36:19.869764,17.289197874951363,5.336045652920052,0,0,1.7205725589766212,1,1075.1376945050743,1135.9065794391677
2019-11-01 08:36:19.869763,24.071250846860288,1.9199257937326268,0,0,1.6439595062020316,0,861.908132201924,1075.1376945050743
2019-11-02 08:36:19.869761,22.023150694935932,8.560033599994345,1,0,1.3113219533704426,0,1196.018375800461,861.908132201924
2019-11-03 08:36:19.869759,23.667570235457166,4.729855092786081,1,0,1.3378872067398833,0,1272.2831006377207,1196.018375800461
2019-11-04 08:36:19.869757,33.29672725623779,3.580765653732563,0,0,0.5749448407254465,1,1074.1706913201904,1272.2831006377207
2019-11-05 08:36:19.869755,15.433738571154805,3.723003007221195,0,0,1.125683152888994,0,988.5352656009784,1074.1706913201904
2019-11-06 08:36:19.869753,15.898773435911803,0.12645068109773278,0,0,1.9022800050529294,0,903.7863086441101,988.5352656009784
2019-11-07 08:36:19.869752,34.662927407890585,2.4030962732080035,0,0,2.9897266573151997,0,747.7564929140949,903.7863086441101
2019-11-08 08:36:19.869750,14.836032613397235,5.252596858550971,0,0,1.2626456963758104,0,933.0684429677125,747.7564929140949
2019-11-09 08:36:19.869748,25.220220816364225,5.813354588956104,1,0,1.8284696417950892,0,1216.0454295636025,933.0684429677125
2019-11-10 08:36:19.869747,23.793731597839802,0.658837570696219,1,0,2.4324307593808965,0,1177.9788389129203,1216.0454295636025
2019-11-11 08:36:19.869745,29.284997032481332,4.653880616762606,0,0,2.43079686212628,0,871.4231655077093,1177.9788389129203
2019-11-12 08:36:19.869743,18.382303782258226,4.409422748291221,0,0,0.6710094213070622,1,1148.6038527277178,871.4231655077093
2019-11-13 08:36:19.869742,25.803962009945824,0.5478200872281354,0,0,0.8010921193800654,0,947.3861100110438,1148.6038527277178
2019-11-14 08:36:19.869740,15.94750252880475,8.042929102923205,0,0,2.2188338872572437,0,846.0332847832066,947.3861100110438
2019-11-15 08:36:19.869739,17.537834053573533,6.853704383994716,0,0,1.5103906561969076,0,941.9393072849409,846.0332847832066
2019-11-16 08:36:19.869737,30.487804404667333,1.5997108538641993,1,0,1.2525276739650733,0,1245.5603013637142,941.9393072849409
2019-11-17 08:36:19.869736,20.264962227085494,3.1596947933181587,1,0,1.8285904712660632,0,1170.893516514148,1245.5603013637142
2019-11-18 08:36:19.869735,15.667790353296514,8.681046472034485,0,0,1.7646279130447748,1,1135.463470119162,1170.893516514148
2019-11-19 08:36:19.869733,33.297105758965856,4.891422055135484,0,0,2.0584131013597564,0,889.6026393479716,1135.463470119162
2019-11-20 08:36:19.869731,16.004647882132986,3.4527723601336358,0,0,1.1099669332498898,0,928.3321972852859,889.6026393479716
2019-11-21 08:36:19.869729,19.06405078265554,10.121267302419845,0,0,2.5893457089298746,0,796.7900519367043,928.3321972852859
2019-11-22 08:36:19.869728,13.372429144884102,7.2632135878257085,0,0,2.295108007025658,1,1144.6810783524882,796.7900519367043
2019-11-23 08:36:19.869713,10.504695286945719,0.2626334549121565,1,0,1.8022286434782133,0,1218.4250022546428,1144.6810783524882
2019-11-24 08:36:19.869710,16.821125519661663,0.7853320666728647,1,0,1.759630475412687,1,1448.3419196727289,1218.4250022546428
2019-11-25 08:36:19.869708,16.17202047376568,6.814890476531861,0,0,2.3751487208389648,0,877.7465497610822,1448.3419196727289
2019-11-26 08:36:19.869706,19.735053023615812,0.46807197061425976,0,0,2.1820072873208995,0,807.6204954792989,877.7465497610822
2019-11-27 08:36:19.869705,28.6033317426384,11.396737719047042,0,1,2.8978865370145215,0,847.4123138353776,807.6204954792989
2019-11-28 08:36:19.869703,14.043159216240173,3.541412929695664,0,0,1.9159432272428738,0,936.3696012707534,847.4123138353776
2019-11-29 08:36:19.869701,32.17862623815928,9.091846976139111,0,0,1.1191184753434573,0,943.5570841340717,936.3696012707534
2019-11-30 08:36:19.869699,18.406009082460088,6.842024713910096,1,0,1.9496695923334144,0,1159.3144511526714,943.5570841340717
2019-12-01 08:36:19.869697,28.667883535392292,4.755622851193612,1,0,2.7598039427269283,1,1419.4429739157918,1159.3144511526714
2019-12-02 08:36:19.869695,14.628746870547529,2.184039458835839,0,0,1.746235230683438,0,896.6482349041954,1419.4429739157918
2019-12-03 08:36:19.869693,11.433920542476866,0.4888167445947502,0,0,1.938342209174667,0,900.2053445813021,896.6482349041954
2019-12-04 08:36:19.869691,18.812434865068308,0.5490740857818026,0,0,1.933336360696358,0,978.6105232637813,900.2053445813021
2019-12-05 08:36:19.869689,21.36670321111074,0.8188765387362948,0,0,1.8000653249081928,0,864.289347897603,978.6105232637813
2019-12-06 08:36:19.869688,33.49860838138448,0.9562101380977174,0,0,1.029124920455779,0,967.506873767276,864.289347897603
2019-12-07 08:36:19.869686,29.91264582865562,0.5025037433549112,1,1,2.62433075485635,0,1199.924481813503,967.506873767276
2019-12-08 08:36:19.869684,27.18308566983568,4.301280052662217,1,0,1.14269822734135,0,1175.8409396635639,1199.924481813503
2019-12-09 08:36:19.869683,14.619912315368897,2.6428115003775443,0,1,1.0378620380959764,0,980.700630727466,1175.8409396635639
2019-12-10 08:36:19.869681,28.907337736209143,0.036714889723283586,0,0,1.5359558944813663,1,1127.65939964224,980.700630727466
2019-12-11 08:36:19.869680,30.815973650403517,0.7963298074180315,0,0,2.6378335863122686,0,958.8856159508249,1127.65939964224
2019-12-12 08:36:19.869678,18.548716065185786,6.657841515334234,0,0,2.0344733226599225,0,867.1898604135209,958.8856159508249
2019-12-13 08:36:19.869677,10.260226091267073,14.600257644584138,0,0,1.7228713172295447,1,1149.9563610285963,867.1898604135209
2019-12-14 08:36:19.869675,28.984015657400555,7.298246942934412,1,0,1.198681820286609,0,1183.9227347945282,1149.9563610285963
2019-12-15 08:36:19.869674,31.44347599563063,12.716500145325856,1,0,0.9331046611935424,0,1206.1311839792297,1183.9227347945282
2019-12-16 08:36:19.869672,10.182401356033415,4.365729558100644,0,0,1.150568466343301,0,956.5791767996063,1206.1311839792297
2019-12-17 08:36:19.869671,34.19750728007096,1.6800898046971788,0,0,1.673837785952259,0,887.9726230218862,956.5791767996063
2019-12-18 08:36:19.869669,19.475249680831134,5.821629129080113,0,0,0.6643653388147381,1,1197.1844916676553,887.9726230218862
2019-12-19 08:36:19.869668,23.28322266488905,4.1265490684599,0,0,2.9606320115697815,0,856.0846887517317,1197.1844916676553
2019-12-20 08:36:19.869666,10.463867741011873,0.5502560893330105,0,0,2.5706848794713113,0,811.3705497500148,856.0846887517317
2019-12-21 08:36:19.869665,25.045459639061967,10.644392763608854,1,0,1.0480165497417653,0,1335.2119958298,811.3705497500148
2019-12-22 08:36:19.869663,21.718444979596732,2.4067807134752734,1,0,2.7731330678386574,0,1078.4927969069918,1335.2119958298
2019-12-23 08:36:19.869662,19.587880779238155,5.615552324196309,0,0,1.1707927721968445,0,931.9184444053773,1078.4927969069918
2019-12-24 08:36:19.869660,26.630056025805125,1.8789562266415791,0,0,1.835823057058001,0,929.5679857870005,931.9184444053773
2019-12-25 08:36:19.869659,19.229374319897968,0.4870738225897203,0,0,1.9081815894851366,0,946.6765888853187,929.5679857870005
2019-12-26 08:36:19.869645,32.793408413642155,2.3096530321473034,0,0,0.9045709167377837,0,951.5178930531379,946.6765888853187
2019-12-27 08:36:19.869642,16.315788060686025,1.551026938866451,0,0,0.5164880691243077,1,1121.2895463721677,951.5178930531379
2019-12-28 08:36:19.869641,11.074739479417525,5.218561764291765,1,0,0.8315125661183427,0,1326.9238373277722,1121.2895463721677
2019-12-29 08:36:19.869639,14.571487420957624,0.13280349326854834,1,0,2.3528551510877276,0,1217.0251715634552,1326.9238373277722
2019-12-30 08:36:19.869637,31.50025909765875,12.095622132312878,0,0,2.705959381013895,0,878.26535965027,1217.0251715634552
2019-12-31 08:36:19.869636,16.596037676477067,8.809936822480628,0,0,0.6877548928719184,1,1110.1881941410654,878.26535965027
2020-01-01 08:36:19.869634,34.807301380818146,7.798319396697972,0,0,1.4834084385337207,0,914.8427833743399,1110.1881941410654
